ttr
0.040966
0.049785
0.040672
0.050137
0.050607
0.044295
0.051089
0.050227
0.034618
0.040843
0.039826
0.051195
0.045283
0.045910
0.053215
0.053304
0.050593
0.035237
0.039947
0.051778
0.050746
0.039151
0.043254
0.040629
0.053266
0.046431
0.046077
0.048933
0.055118
0.045465
0.045014
0.043030
0.050056
0.057134
0.049556
0.034642
0.056716
0.044685
0.041132
0.046200
0.053200
0.042022
0.037969
0.034384
0.054531
0.034364
0.041550
0.045605
0.042511
0.040325
0.043997
0.048896
0.042523
0.043025
0.044748
0.050029
0.046592
0.051813
0.044490
0.044547
0.053335
0.053406
0.045254
0.047762
0.057637
0.050659
0.042528
0.045789
0.042445
0.038961
0.048928
0.040514
0.050597
0.052066
0.051284
0.050353
0.039130
0.032405
0.047155
0.049684
0.031194
0.038945
0.042365
0.052961
0.050769
0.045663
0.040196
0.057694
0.041228
0.036177
0.035305
0.043212
0.045432
0.050769
0.050028
0.049923
0.043446
0.042026
0.053377
0.033260
0.038050
0.050157
0.036542
0.057466
0.059876
0.048884
0.042439
0.043038
0.045497
0.044508
0.046956
0.039121
0.051419
0.041772
0.054073
0.053760
0.049262
0.056327
0.056385
0.045285
0.041835
0.046640
0.050320
0.047488
0.054162
0.045593
0.053930
0.043698
0.046784
0.050400
0.045318
0.051770
0.048356
0.054968
0.053726
0.057124
0.052283
0.040700
0.056328
0.055919
0.048755
0.046789
0.041468
0.040031
0.047330
0.053388
0.059324
0.047678
0.045753
0.048049
0.053119
0.048547
0.033971
0.050506
0.055249
0.045261
0.044977
0.040450
0.052914
0.048764
0.044518
0.050703
0.051649
0.046129
0.050429
0.045104
0.047235
0.045446
0.045824
0.041177
0.040521
0.045384
0.047654
0.047263
0.044905
0.040606
0.045428
0.036315
0.041517
0.038594
0.051112
0.046473
0.051532
0.049955
0.032870
0.050102
0.032077
0.050769
0.048490
0.049173
0.051517
0.052944
0.051722
0.044670
0.034661
0.035846
0.051824
0.061272
0.043535
0.056022
0.056481
0.059360
0.034368
0.043566
0.050858
0.035230
0.047922
0.049708
0.031126
0.041974
0.037850
0.040681
0.031756
0.049343
0.043016
0.050942
0.050493
0.045076
0.033742
0.048235
0.046444
0.054610
0.040957
0.040850
0.044737
0.060073
0.042399
0.042805
0.037606
0.033932
0.040857
0.059882
0.046189
0.043087
0.054920
0.050791
0.052616
0.051154
0.034933
0.035610
0.049729
0.052173
0.052756
0.043565
0.053781
0.055893
0.057526
0.047612
0.051659
0.033445
0.065080
0.054155
0.035077
0.039544
0.042544
0.052109
0.044417
0.041034
0.049613
0.041543
0.053296
0.068198
0.051433
0.036426
0.048531
0.033492
0.043206
0.043943
0.050084
0.036854
0.042820
0.037474
0.049666
0.048069
0.057985
0.048700
0.038159
0.060559
0.045343
0.042425
0.050574
0.050734
0.050282
0.046615
0.048589
0.047714
0.043074
0.045937
0.058863
0.047851
0.040951
0.054005
0.045829
0.043538
0.050977
0.046497
0.044403
0.047003
0.034198
0.034443
0.049832
0.043451
0.043514
0.035461
0.051142
0.055725
0.043053
0.037364
0.055289
0.050139
0.047462
0.041849
0.052815
0.041365
0.045474
0.058802
0.043403
0.050465
0.050542
0.043615
0.038560
0.049709
0.055209
0.050265
0.046344
0.034962
0.034317
0.041620
0.050519
0.036172
0.052033
0.048744
0.049360
0.056434
0.049034
0.043537
0.047957
0.038070
0.032123
0.063157
0.046262
0.035718
0.049766
0.051853
0.055191
0.045031
0.039877
0.034031
0.037554
0.045529
0.043632
0.049145
0.061069
0.052744
0.041179
0.051777
0.045794
0.045910
0.062130
0.046046
0.053127
0.048994
0.055038
0.049121
0.048287
0.045108
0.057261
0.048907
0.045997
0.046607
0.055640
0.055059
0.041159
0.043529
0.045615
0.051886
0.054087
0.044617
0.040029
0.048662
0.056295
0.048274
0.042129
0.033719
0.035796
0.031501
0.032183
0.047171
0.042077
0.045145
0.041948
0.041755
0.046918
0.041467
0.052007
0.055734
0.052047
0.042551
0.052392
0.053949
0.041221
0.034447
0.046898
0.049216
0.041385
0.033489
0.043182
0.053726
0.055885
0.038579
0.034214
0.045878
0.049547
0.054014
0.048458
0.047338
0.053049
0.048438
0.044890
0.055716
0.059832
0.037887
0.044540
0.041334
0.049518
0.048922
0.051334
0.050328
0.046069
0.037425
0.057846
0.053115
0.045024
0.048257
0.042723
0.052409
0.036364
0.055330
0.035080
0.041492
0.055217
0.056487
0.036260
0.050397
0.049248
0.034824
0.053910
0.044520
0.050311
0.046612
0.035588
0.048300
0.053325
0.035571
0.057008
0.049226
0.052457
0.045492
0.038236
0.034841
0.050506
0.050427
0.040319
0.044064
0.046831
0.046650
0.048081
0.035461
0.044108
0.043023
0.036947
0.050276
0.047151
0.057465
0.049865
0.047924
0.049801
0.063560
0.053772
0.049005
0.049340
0.043058
0.053616
0.052024
0.045350
0.046168
0.047636
0.044199
0.046024
0.039266
0.041126
0.046566
0.046932
0.049454
0.038111
0.052461
0.037282
0.050791
0.037128
0.032701
0.047408
0.051815
0.060509
0.056878
0.041780
0.044327
0.046349
0.042327
0.051592
0.051127
0.036716
0.050918
0.042328
0.049593
0.051423
0.055734
0.049260
0.048786
0.042437
0.047653
0.048076
0.042381
0.033251
0.046579
0.051094
0.061641
0.052801
0.045239
0.047192
0.053803
0.049864
0.040374
0.044244
0.042863
0.038453
0.041411
0.063087
0.051376
0.044147
0.045594
0.045725
0.038886
0.047982
0.052463
0.055658
0.052438
0.043751
0.054033
0.056545
0.058227
0.045735
0.046422
0.033723
0.044534
0.040605
0.037991
0.051194
0.040171
0.057226
0.059866
0.046178
0.051185
0.052439
0.044879
0.040887
0.050047
0.047105
0.051869
0.047902
0.059871
0.063374
0.037346
0.061841
0.051441
0.043408
0.053016
0.053392
0.053010
0.057831
0.044880
0.046340
0.059268
0.048832
0.055535
0.047880
0.054051
0.045441
0.043789
0.059258
0.054061
0.044184
0.052174
0.056957
0.048958
0.059242
0.048441
0.048328
0.050648
0.046023
0.056173
0.048532
0.035373
0.046607
0.060748
0.045884
0.037011
0.045606
0.038216
0.071190
0.036819
0.050714
0.047060
0.052173
0.051763
0.051893
0.054489
0.050833
0.035417
0.050313
0.045568
0.062290
0.040627
0.046873
0.055579
0.043835
0.037016
0.032887
0.046349
0.053510
0.047191
0.051796
0.037615
0.051518
0.048300
0.051099
0.048761
0.037251
0.034707
0.045363
0.047859
0.069163
0.045306
0.047592
0.049515
0.039085
0.035909
0.032820
0.035563
0.044331
0.052526
0.047710
0.051951
0.035282
0.053652
0.047953
0.035162
0.045530
0.038127
0.043979
0.052584
0.052320
0.046563
0.054725
0.048313
0.044990
0.045603
0.044328
0.041202
0.042966
0.038169
0.039589
0.061929
0.047679
0.051103
0.052773
0.055177
0.052930
0.038938
0.047147
0.036186
0.051043
0.047930
0.035893
0.053044
0.048702
0.044583
0.036811
0.044204
0.052475
0.050599
0.045210
0.051025
0.040629
0.044171
0.054982
0.047050
0.052926
0.054775
0.052797
0.042988
0.047181
0.045707
0.038779
0.045618
0.046785
0.044741
0.044787
0.045787
0.033271
0.035088
0.050833
0.034455
0.052770
0.037177
0.051595
0.066341
0.043193
0.040943
0.046268
0.047239
0.045384
0.049635
0.053601
0.053347
0.060472
0.039677
0.040790
0.042135
0.038001
0.043851
0.045672
0.039913
0.036237
0.047848
0.051383
0.051760
0.054827
0.044824
0.045994
0.044613
0.038514
0.050054
0.047937
0.045616
0.048673
0.053470
0.044080
0.042934
0.045410
0.054350
0.053224
0.061177
0.034794
0.040951
0.043288
0.047935
0.055158
0.044783
0.044422
0.037806
0.046281
0.036030
0.043822
0.044165
0.052950
0.035488
0.042228
0.050635
0.053559
0.056228
0.047331
0.041500
0.049736
0.053331
0.053274
0.051435
0.056413
0.037754
0.033458
0.046923
0.066243
0.052846
0.035445
0.045870
0.070166
0.043310
0.049047
0.050367
0.037807
0.039802
0.047931
0.051707
0.041587
0.050653
0.050796
0.040529
0.049145
0.037624
0.037030
0.046343
0.044756
0.055612
0.060494
0.048260
0.040607
0.040372
0.041091
0.044391
0.038609
0.041389
0.048582
0.044104
0.051904
0.046449
0.045780
0.047593
0.041945
0.038355
0.053132
0.047712
0.045898
0.056144
0.052078
0.046431
0.047927
0.054968
0.044600
0.045846
0.045013
0.045196
0.057065
0.045172
0.032994
0.048016
0.042907
0.052593
0.045385
0.050938
0.044115
0.035780
0.051320
0.047817
0.051822
0.034616
0.048770
0.041936
0.052227
0.051271
0.045477
0.034004
0.046139
0.040926
0.041201
0.033625
0.043275
0.049929
0.041141
0.038274
0.048951
0.053919
0.046700
0.032907
0.038483
0.047214
0.040542
0.043368
0.038817
0.038229
0.047780
0.036183
0.049231
0.044187
0.046740
0.044511
0.056289
0.048653
0.049493
0.050766
0.050359
0.042908
0.040312
0.040711
0.035736
0.048704
0.046133
0.048467
0.055926
0.052478
0.052066
0.057458
0.047352
0.047935
0.045697
0.042406
0.049557
0.043581
0.054199
0.047337
0.045762
0.052478
0.045962
0.050791
0.042345
0.040993
0.044145
0.050321
0.046515
0.051718
0.049395
0.042781
0.048371
0.045245
0.057905
0.055999
0.035096
0.033985
0.049009
0.044538
0.049581
0.045775
0.044560
0.047563
0.048659
0.041244
0.039935
0.043625
0.046329
0.044716
0.040914
0.048764
0.054502
0.037585
0.049526
0.032082
0.044095
0.031847
0.042180
0.041393
0.050360
0.043665
0.039118
0.041593
0.042917
0.044164
0.044507
0.057152
0.041573
0.038700
0.053577
0.049244
0.044221
0.051685
0.043114
0.064320
0.041293
0.049751
0.055239
0.035627
0.046082
0.049216
0.052984
0.038993
0.052243
0.048200
0.044270
0.046068
0.047100
0.046865
0.044720
0.052495
0.050052
0.050510
0.046804
0.063010
0.037325
0.041448
0.046950
0.055859
0.053710
0.051313
0.052693
0.047065
0.047715
0.050675
0.039611
0.037392
0.032243
0.048257
0.049170
0.045825
0.045721
0.060182
0.046950
0.055418
0.050603
0.042298
0.051666
0.050267
0.058990
0.045506
0.050869
0.044564
0.047020
0.045630
0.050410
0.043231
0.050629
0.044289
0.045492
0.043572
0.047331
0.051239
0.050098
0.051590
0.054223
0.054400
0.044470
0.035262
0.037896
0.048426
0.049362
0.051451
0.045133
0.056877
0.051029
0.042371
0.045632
0.052037
0.044712
0.045211
0.050118
0.054093
0.032372
0.034511
0.060346
0.045972
0.046008
0.035649
0.052164
0.046022
0.058177
0.046149
0.042448
0.044754
0.052359
0.041544
0.045303
0.049025
0.048883
0.049682
0.042274
0.039100
0.038405
0.056617
0.046040
0.045771
0.048785
0.052190
0.049990
0.047175
0.043012
0.045463
0.060365
0.046660
0.046404
0.048465
0.043021
0.053154
0.052161
0.052201
0.046954
0.055382
0.060198
0.061002
0.048911
0.055513
0.041799
0.036414
0.042743
0.042055
0.038382
0.034678
0.035548
0.051786
0.047721
0.040620
0.033021
0.043047
0.051430
0.047685
0.052957
0.045171
0.058213
0.044686
0.054026
0.033629
0.042036
0.051797
0.043096
0.047667
0.046099
0.053900
0.036604
0.055924
0.048522
0.049244
0.046939
0.052417
0.049278
0.035714
0.045696
0.047504
0.063593
0.054955
0.046280
0.049158
0.053303
0.045117
0.043902
0.050916
0.042063
0.055426
0.043151
0.070220
0.041360
0.051804
0.043722
0.035308
0.055295
0.051931
0.043024
0.057452
0.058975
0.046235
0.048941
0.037397
0.052510
0.045433
0.039734
0.032767
0.051550
0.044269
0.045616
0.052393
0.057734
0.053635
0.055679
0.039021
0.043261
0.040833
0.036568
0.050533
0.031864
0.043774
0.049895
0.049169
0.052495
0.056299
0.037725
0.034082
0.045554
0.051809
0.048292
0.034193
0.051690
0.041761
0.058324
0.047101
0.036664
0.037970
0.048957
0.044824
0.050098
0.044471
0.053465
0.052886
0.038403
0.060216
0.051220
0.043565
0.051930
0.059416
0.044979
0.047643
0.039464
0.052752
0.043957
0.054952
0.038828
0.044996
0.037429
0.052295
0.059054
0.053779
0.043468
0.051747
0.049784
0.051535
0.044311
0.051789
0.048085
0.042618
0.051514
0.051934
0.062575
0.051607
0.063707
0.050844
0.051883
0.060133
0.035752
0.050750
0.053831
0.040846
0.045071
0.051186
0.050011
0.054962
0.047146
0.045615
0.054388
0.043894
0.056008
0.040743
0.043062
0.046865
0.041245
0.055311
0.051476
0.048969
0.031786
0.058088
0.037592
0.050050
0.041971
0.046642
0.043045
0.051464
0.054542
0.045430
0.046054
0.032695
0.043394
0.042345
0.038921
0.044461
0.041142
0.043683
0.034083
0.043364
0.041488
0.036660
0.045763
0.043150
0.050339
0.054698
0.048908
0.036039
0.050260
0.042291
0.049728
0.036675
0.041466
0.057417
0.053805
0.045924
0.047669
0.046049
0.051829
0.043670
0.037048
0.040422
0.045855
0.047666
0.039099
0.046884
0.042204
0.055724
0.050086
0.038474
0.105350
0.042464
0.060137
0.038321
0.038850
0.046016
0.035364
0.038440
0.042308
0.052569
0.046412
0.047123
0.052149
0.043606
0.052150
0.042477
0.052688
0.044454
0.064532
0.048699
0.050110
0.051652
0.047226
0.062959
0.042611
0.051427
0.040812
0.051999
0.034875
0.047400
0.047545
0.055078
0.036123
0.037901
0.041407
0.057462
0.056737
0.048098
0.044564
0.045297
0.045775
0.043773
0.054590
0.057943
0.040381
0.045566
0.052861
0.048103
0.051340
0.044107
0.040188
0.043426
0.053830
0.046591
0.040028
0.046686
0.046332
0.043975
0.056154
0.054746
0.053192
0.047871
0.048833
0.052732
0.040661
0.047992
0.042860
0.049360
0.049007
0.040214
0.049139
0.044240
0.052103
0.050023
0.053416
0.046182
0.048622
0.050390
0.051602
0.053950
0.050784
0.051739
0.072550
0.036779
0.035274
0.036261
0.055975
0.041435
0.039387
0.055690
0.037444
0.043996
0.042246
0.046367
0.045224
0.044198
0.053558
0.041653
0.049346
0.051316
0.048183
0.033675
0.044390
0.039169
0.032990
0.033047
0.035572
0.055806
0.043472
0.042599
0.052852
0.051672
0.057673
0.042625
0.054604
0.037620
0.042354
0.058793
0.055207
0.058007
0.052465
0.040169
0.035954
0.037731
0.048235
0.053249
0.050352
0.051782
0.056260
0.050803
0.053464
0.047026
0.044032
0.052610
0.051041
0.047564
0.040076
0.049397
0.031960
0.044233
0.054628
0.055851
0.062917
0.045867
0.038624
0.039511
0.052454
0.048822
0.043049
0.048420
0.050981
0.050061
0.050402
0.045589
0.045750
0.034283
0.050579
0.044744
0.033883
0.046371
0.055227
0.056958
0.045623
0.046970
0.050847
0.046306
0.052023
0.046957
0.044733
0.052422
0.053102
0.034414
0.031493
0.038653
0.033062
0.047705
0.034738
0.055582
0.052342
0.040980
0.044915
0.050812
0.052564
0.039292
0.053367
0.037799
0.051517
0.047566
0.051397
0.046357
0.049181
0.040975
0.055426
0.052754
0.046403
0.036047
0.042222
0.036230
0.035328
0.038277
0.032546
0.031195
0.052489
0.048125
0.041364
0.042564
0.045170
0.048578
0.050662
0.034657
0.044374
0.051083
0.053867
0.041622
0.039341
0.050648
0.059184
0.048066
0.054503
0.040598
0.045055
0.050005
0.053089
0.043193
0.040196
0.046959
0.049263
0.045009
0.051921
0.053228
0.052950
0.049175
0.050425
0.048302
0.052046
0.032269
0.041931
0.031446
0.033118
0.048512
0.046450
0.051486
0.059409
0.056384
0.040159
0.043914
0.071132
0.047789
0.051527
0.045352
0.042651
0.046079
0.046070
0.037112
0.039613
0.042237
0.043610
0.034611
0.049885
0.032223
0.032191
0.049914
0.051241
0.032099
0.046728
0.050248
0.044412
0.062846
0.038606
0.053086
0.054257
0.041213
0.049227
0.045852
0.045655
0.038572
0.045062
0.042236
0.052321
0.057386
0.050171
0.040064
0.042953
0.049908
0.041997
0.051392
0.052170
0.051405
0.054206
0.063599
0.044674
0.044619
0.052970
0.037301
0.044183
0.048936
0.047198
0.032553
0.048703
0.037116
0.052142
0.049100
0.062543
0.050662
0.043391
0.041451
0.045502
0.052614
0.046007
0.037315
0.049145
0.058561
0.050001
0.049859
0.047712
0.052089
0.033094
0.040836
0.040512
0.036050
0.034815
0.050890
0.042844
0.048295
0.049790
0.041403
0.041815
0.048835
0.045417
0.047718
0.032284
0.039984
0.037162
0.052366
0.036822
0.051741
0.044566
0.038953
0.047920
0.051792
0.051940
0.063324
0.051258
0.037578
0.043008
0.042195
0.042766
0.050334
0.044675
0.059808
0.052318
0.043587
0.049552
0.040738
0.053007
0.048603
0.049555
0.043206
0.043254
0.052640
0.045059
0.049370
0.043214
0.051212
0.043231
0.046261
0.042510
0.034057
0.033110
0.053279
0.033572
0.036728
0.051266
0.055058
0.057026
0.050941
0.039939
0.057767
0.045967
0.041858
0.049293
0.031515
0.052135
0.043194
0.030779
0.041877
0.033126
0.054635
0.048780
0.045888
